id,contest_id,author,creation_time_seconds,relative_time_seconds,problem_name,problem_type,programming_language,verdict,test_set,passed_test_count,time_consumed_millis,memory_consumed_bytes
245991548,1928,anushkaaa34,1707746593,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,1638400
245991525,1928,nutan_manwani,1707746583,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,11980800
245991487,1928,nitu_sherawat,1707746566,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,6144000
245991414,1928,St1ven6friend,1707746537,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,819200
245991199,1928,St1ven6friend,1707746426,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10342400
245991045,1928,sk.codev,1707746358,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,187,14643200
245990848,1928,abhijeethchandragi,1707746255,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245990685,1928,pouya.Gh,1707746178,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,0,1000,0
245990652,1928,subrajeet.maharana,1707746164,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,14336000
245990602,1928,mindmappe,1707746141,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,156,13926400
245990535,1928,awsaf1825,1707746107,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
245990361,1928,Yeseniia,1707746015,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,8192000
245990335,1928,abhijeethchandragi,1707746001,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245989866,1928,ZooMo,1707745761,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,62,819200
245989755,1928,2huk,1707745707,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,78,819200
245989532,1928,artin.mz,1707745600,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,452,2867200
245989493,1928,UNTITLED0,1707745583,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,1638400
245989474,1928,Bertho_codeer,1707745575,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,132198400
245989333,1928,Bertho_codeer,1707745493,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,132198400
245989217,1928,anushkaaa34,1707745430,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245989188,1928,Finger_Shine,1707745407,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,61,2457600
245988986,1928,anushkaaa34,1707745313,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245988773,1928,Finger_Shine,1707745209,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2457600
245988635,1928,artin.mz,1707745125,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,451,2867200
245988457,1928,luogu_bot4,1707745030,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,171,819200
245988300,1928,Lazy_Zekrom,1707744939,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,8704000
245988227,1928,Lazy_Zekrom,1707744901,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8704000
245988178,1928,Michael_848,1707744872,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,202,1536000
245987895,1928,Finger_Shine,1707744722,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2355200
245987867,1928,Lazy_Zekrom,1707744711,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9011200
245987690,1928,Lazy_Zekrom,1707744629,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9011200
245987360,1928,divyansh._.,1707744594,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,452,15462400
245987311,1928,awsaf1825,1707744570,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
245986594,1928,Finger_Shine,1707744198,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
245986287,1928,Tahi__,1707744023,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,467,1536000
245986222,1928,Rajdeep10,1707743989,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,451,2867200
245985967,1928,NJX4122,1707743844,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,93,4198400
245985900,1928,imab7564,1707743807,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,108,4812800
245985780,1928,luogu_bot2,1707743747,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,108,4198400
245985275,1928,subrajeet.maharana,1707743498,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,12185600
245985172,1928,imab7564,1707743453,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,4812800
245984822,1928,negative46,1707743275,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10342400
245984733,1928,mamikonm1,1707743224,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,155,10752000
245984431,1928,winter_arc,1707743067,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,186,14643200
245984315,1928,ramek,1707743006,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
245984228,1928,TemQ,1707742962,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
245984202,1928,tariaaaoolsssssbenst,1707742950,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,1638400
245984172,1928,Tangtianming,1707742933,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,62,1638400
245984140,1928,TheGrayWolf,1707742918,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,467,1536000
245984062,1928,NJX4122,1707742873,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,109,4198400
245984047,1928,Tangtianming,1707742862,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245983939,1928,luogu_bot1,1707742805,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,77,4198400
245983800,1928,Jay_yadav93,1707742730,4730,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,13926400
245983572,1928,harsh2508,1707742606,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,77,1638400
245983341,1928,E4_NF3,1707742492,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,6553600
245983201,1928,SyaOtiLan,1707742412,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,2150400
245982924,1928,luogu_bot2,1707742287,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,4198400
245982787,1928,luogu_bot3,1707742208,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,4198400
245982442,1928,mickus,1707741990,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,436,18124800
245982095,1928,wuhupai,1707741786,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,819200
245981705,1928,Mythic07,1707741577,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,819200
245981663,1928,Jay_yadav93,1707741559,3559,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,13926400
245981452,1928,Mythic07,1707741462,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,7372800
245981141,1928,Mishkat_17,1707741287,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,468,13824000
245981053,1928,Mishkat_17,1707741231,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,13926400
245980979,1928,Fire_Raku,1707741183,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,819200
245980830,1928,gdf_yhm,1707741096,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,78,7987200
245980756,1928,bs_biswa,1707741044,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,108,13926400
245980593,1928,Jay_yadav93,1707740940,2940,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,13926400
245980522,1928,Fire_Raku,1707740892,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,819200
245980346,1928,fsenekal,1707740781,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
245980084,1928,bs_biswa,1707740623,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,13926400
245979997,1928,fsenekal,1707740567,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,61,819200
245979872,1928,Fire_Raku,1707740475,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
245979757,1928,sgaskdgakjldshga,1707740381,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,819200
245979755,1928,ShivamJNU,1707740381,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,13516800
245979729,1928,Fire_Raku,1707740357,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
245979329,1928,atulchauhan75,1707740079,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,9523200
245979312,1928,xingliu,1707740071,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,2150400
245979032,1928,mukul_12345,1707739924,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,2355200
245978907,1928,mamikonm1,1707739849,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10752000
245978710,1928,mamikonm1,1707739737,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10752000
245978615,1928,luogu_bot5,1707739674,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,1638400
245978580,1928,mamikonm1,1707739657,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10752000
245978578,1928,lucasap,1707739656,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,139,9318400
245978559,1928,perec1970,1707739646,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,451,15462400
245978362,1928,mamikonm1,1707739537,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10752000
245978250,1928,mamikonm1,1707739467,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,11571200
245977820,1928,jiraphatnam2204,1707739192,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
245977808,1928,uditpudit,1707739184,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
245977653,1928,perec1970,1707739096,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,452,15462400
245977532,1928,perec1970,1707739033,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,467,15462400
245977423,1928,jiraphatnam2204,1707738968,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,9,1000,819200
245977021,1928,mukul_12345,1707738744,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2457600
245976965,1928,jiraphatnam2204,1707738719,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,9,1000,819200
245976955,1928,ryoko--,1707738716,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,436,1536000
245976381,1928,i_want_la_chou_chou747,1707738361,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,546,10444800
245976092,1928,wybbb_,1707738197,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,452,1638400
245975972,1928,Sreeram_07,1707738120,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,109,12595200
245975930,1928,LJC_ok,1707738094,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,452,2048000
245975634,1928,LJC_ok,1707737889,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
245975579,1928,i_want_la_chou_chou747,1707737849,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10444800
245975352,1928,maha_maya,1707737672,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,109,11264000
245975028,1928,tushartitaniitr,1707737470,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,452,10547200
245975023,1928,Ayanak2004,1707737467,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,4812800
245974763,1928,Ayanak2004,1707737310,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,1638400
245974759,1928,toi_thich_ban_lam_biet_0,1707737307,567,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,109,10444800
245974594,1928,Ayanak2004,1707737199,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,1638400
245974388,1928,rainydyas,1707737062,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,1638400
245974359,1928,Musashi15,1707737044,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,8396800
245973815,1928,nijval_21,1707736655,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,421,8704000
245973626,1928,_7428gautamkumar,1707736532,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,468,12595200
245973614,1928,hridyansh289,1707736525,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,186,10547200
245973528,1928,Ahmed__Mostafa,1707736471,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
245973245,1928,Ahmed__Mostafa,1707736290,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,140,10444800
245973173,1928,Shrut_Vanpariya,1707736240,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,140,11264000
245972993,1928,Shrut_Vanpariya,1707736119,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,124,11264000
245972745,1928,B.Rakesh,1707735965,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,109,1638400
245972683,1928,escobrand,1707735924,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,2355200
245972680,1928,rishits321,1707735922,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,108,819200
245972646,1928,Shrut_Vanpariya,1707735897,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9728000
245972389,1928,Musashi15,1707735714,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,8499200
245972239,1928,k_sundram,1707735607,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,11878400
245972183,1928,Musashi15,1707735562,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,8499200
245971796,1928,joke077,1707735336,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,218,1638400
245971785,1928,Rombing,1707735333,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,420,1638400
245971521,1928,sjwl07,1707735175,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
245971372,1928,Musashi15,1707735073,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,8499200
245971167,1928,nothing_for_17,1707734945,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,389,9830400
245970998,1928,iLLuSiOnZ,1707734841,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,187,15052800
245970886,1928,Musashi15,1707734770,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,9523200
245970601,1928,apsplay,1707734607,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,421,819200
245970090,1928,joke077,1707734283,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245969930,1928,joke077,1707734184,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245969877,1928,Amr36,1707734148,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,451,819200
245969605,1928,sush2k3,1707733949,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,171,9830400
245969517,1928,joke077,1707733900,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245969450,1928,joke077,1707733855,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245969402,1928,Amr36,1707733815,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2048000
245969340,1928,sush2k3,1707733781,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,11366400
245969288,1928,gche,1707733750,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,1638400
245969221,1928,uchiha_itachi_1308,1707733714,2147483647,Equalize,PROGRAMMING,GNU C11,OK,TESTS,10,545,819200
245969200,1928,harshaltaory1111,1707733700,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
245968878,1928,apsplay,1707733497,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,421,819200
245968473,1928,uchiha_itachi_1308,1707733260,2147483647,Equalize,PROGRAMMING,GNU C11,TIME_LIMIT_EXCEEDED,TESTS,9,1000,819200
245968455,1928,2e94188,1707733252,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,109,2457600
245968258,1928,uchiha_itachi_1308,1707733126,2147483647,Equalize,PROGRAMMING,GNU C11,TIME_LIMIT_EXCEEDED,TESTS,9,1000,1024000
245968150,1928,Pulkit02,1707733065,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,11878400
245968090,1928,segfaultdev,1707733033,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,421,8499200
245968080,1928,2e94188,1707733026,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,3,1000,2355200
245967866,1928,nothing_for_17,1707732902,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,16179200
245967616,1928,2e94188,1707732757,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2355200
245967319,1928,shashivardhan_09,1707732561,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,467,1638400
245967279,1928,uchiha_itachi_1308,1707732537,2147483647,Equalize,PROGRAMMING,GNU C11,TIME_LIMIT_EXCEEDED,TESTS,9,1000,819200
245967170,1928,shashivardhan_09,1707732472,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),MEMORY_LIMIT_EXCEEDED,TESTS,0,0,268390400
245966872,1928,ItsMeKing,1707732296,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8192000
245966620,1928,luogu_bot5,1707732150,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,819200
245966558,1928,uchiha_itachi_1308,1707732115,2147483647,Equalize,PROGRAMMING,GNU C11,TIME_LIMIT_EXCEEDED,TESTS,9,1000,819200
245966209,1928,manideep2004,1707731915,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,12390400
245965597,1928,digant2003,1707731571,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,1,1000,0
245965310,1928,silver_bullet999,1707731423,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,140,11264000
245964660,1928,rishi_sahu,1707730999,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,124,13926400
245964572,1928,rishitjaiswal76,1707730929,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,452,11776000
245964461,1928,sjain_17,1707730852,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,140,25702400
245964425,1928,rishi_sahu,1707730829,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,140,13926400
245964384,1928,silver_bullet999,1707730799,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,140,11264000
245964189,1928,JakePeralta99,1707730697,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,15564800
245963936,1928,xiaozengX,1707730537,1057,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,483,3993600
245963901,1928,anubhav_anand03,1707730517,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,9830400
245963864,1928,JakePeralta99,1707730495,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,22630400
245963812,1928,baicai1,1707730458,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,171,11264000
245963518,1928,messi_10db,1707730259,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2048000
245963286,1928,H_hCoder,1707730104,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,93,1638400
245963054,1928,little_vegetable,1707729966,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,171,819200
245962908,1928,messi_10db,1707729885,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2048000
245962846,1928,H_hCoder,1707729846,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,108,1638400
245962705,1928,Angryvvv,1707729773,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,155,11776000
245962651,1928,_Red_54,1707729744,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,7475200
245962622,1928,maisui12138,1707729728,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,1638400
245962294,1928,Dstruc,1707729525,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,819200
245962124,1928,nishtha456,1707729428,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,30105600
245962069,1928,baicai1,1707729403,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,11264000
245962062,1928,Sandeep131431,1707729401,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,452,12595200
245961909,1928,bhavikarora143,1707729319,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
245961894,1928,maisui12138,1707729307,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,1638400
245961712,1928,Sandeep131431,1707729197,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,483,12595200
245961537,1928,liyuanzhuo6811,1707729098,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,1,1000,1638400
245961503,1928,Sandeep131431,1707729078,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,9,1000,12595200
245961238,1928,rajharshsingh2003,1707728921,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,93,13926400
245960895,1928,messi_10db,1707728704,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2048000
